,W,DDD,product_count,distance
61101,16133,92925,1,133.178646868439
61102,408,3360,1,154.64374402877345
61103,400,2992,1,359.66329035275345
61104,300,8000,1,446.8953689362633
61105,100,4500,1,421.58504333406654
61106,150,8400,2,0.0
61107,900,2772,1,406.2513394930072
61108,800,5600,1,2089.206110568234
61109,250,5967,1,502.5158869152283
61110,100,1872,1,502.5158869152283
61111,300,4200,1,414.9743495299005
61112,2600,15000,1,304.1889438673277
61113,230,1729,2,318.88547101867584
61114,408,3360,1,571.9620647342527
61115,6038,40964,1,213.16823514587688
61116,350,352,1,414.9743495299005
61117,1110,3762,1,571.9620647342527
61118,100,1536,1,507.9502231089684
61119,441,8640,2,245.20909443116375
61120,550,11340,1,509.71874800001257
61121,1650,19800,1,524.9849222619923
61122,183,2106,1,486.13219492372735
61123,400,1547,1,426.0692299162775
61124,600,2250,1,16.416588742510733
61125,150,2912,1,638.7076747219592
61126,550,6552,1,158.23791612985445
61127,4000,27090,1,718.7072891603572
61128,12950,77841,1,644.1521650568787
61129,250,3360,1,285.1340919103476
61130,250,2450,1,414.9743495299005
61131,400,4693,1,692.4513140762654
61132,1110,3762,1,295.615490734639
61133,7625,147108,1,215.8949882934638
61134,321,3458,1,449.81412987366343
61135,2000,50000,1,359.66329035275345
61136,550,3700,1,970.3998209415779
61137,550,6048,1,294.2333985720693
61138,200,7500,1,507.9502231089684
61139,1400,12512,1,0.0
61140,850,5280,1,0.0
61141,100,3072,1,80.86386119918667
61142,1110,3762,1,129.7091045360113
61143,200,3960,1,295.7474647032192
61144,600,5200,1,389.5596721103011
61145,3775,31500,2,677.4336117954379
61146,2425,16530,1,317.344762710283
61147,150,2352,1,449.81412987366343
61148,9950,58621,1,16.416588742510733
61149,600,2704,1,274.7371732108118
61150,150,3872,1,507.9502231089684
61151,4000,24500,1,297.3716836478293
61152,1300,8000,1,507.9502231089684
61153,15875,79488,1,166.03303038398238
61154,150,3648,1,790.6935238368549
61155,8200,27000,1,295.7474647032192
61156,4867,56000,1,161.28400827097943
61157,350,1600,4,389.5596721103011
61158,300,5616,2,0.0
61159,6550,8000,1,636.7367208680658
61160,350,816,1,407.09042808540926
61161,1350,3312,1,174.75418103872806
61162,350,816,1,338.4160264555736
61163,353,5520,1,430.2029618827176
61164,100,528,1,174.75418103872806
61165,217,3136,1,449.81412987366343
61166,200,11475,1,1553.0257966512459
61167,9700,37260,1,67.0410590822223
61168,200,1152,1,792.5117490246154
61169,10550,63000,1,613.8635937373532
61170,800,3000,2,822.1583018419865
61171,100,8000,1,350.29068422767057
61172,10664,134505,1,308.9089466362863
61173,250,816,1,0.0
61174,5950,46475,1,584.2208513073482
61175,200,1408,1,67.48406878023039
61176,1277,20250,1,261.95664995472714
61177,500,34816,1,200.4062047634358
61178,150,1056,1,361.2135122872465
61179,1150,22386,1,0.0
61180,200,8000,1,736.9222880951835
61181,14600,87360,1,303.7093763261812
61182,50,528,1,507.9502231089684
61183,400,3024,1,0.0
61184,650,1690,3,0.0
61185,100,2457,1,456.8836820853532
61186,550,2560,1,349.9729836368977
61187,150,1800,1,338.71407163674303
61188,400,2016,1,593.2333760303869
61189,550,4608,1,414.9743495299005
61190,6038,54332,1,0.0
61191,16617,46056,1,133.178646868439
61192,1000,15750,1,426.0692299162775
61193,15800,134292,1,295.7474647032192
61194,2300,10206,1,231.66317630131238
61195,3305,35100,1,828.8701517276013
61196,150,864,1,274.7371732108118
61197,530,3990,1,800.1745243155735
61198,300,352,1,158.23791612985445
61199,1700,27000,1,648.2818728410581
61200,2600,15000,1,274.7371732108118
61201,700,5700,1,803.0578842667553
61202,200,1760,1,359.66329035275345
61203,250,352,1,213.16823514587688
61204,533,4840,1,2064.1050172103005
61205,4338,2856,1,389.5596721103011
61206,1100,20800,1,67.0410590822223
61207,200,352,1,350.29068422767057
61208,550,704,1,430.2029618827176
61209,850,10000,2,467.94359523585086
61210,4338,2856,1,158.23791612985445
61211,700,6840,1,10.639708401293388
61212,150,836,1,304.1889438673277
61213,250,4800,1,605.5037364395652
61214,200,1512,1,736.9222880951835
61215,2550,22050,1,903.8532842353344
61216,350,2464,1,630.2074404132082
61217,150,2800,1,0.0
61218,1950,27588,1,186.18250375060788
61219,20650,158760,1,384.46712757615404
61220,950,23625,1,440.07792380031145
61221,300,5967,1,828.8701517276013
61222,1050,19008,1,0.0
61223,300,816,1,12.364725212328237
61224,1550,16000,1,770.3487613773693
61225,850,8750,1,449.81412987366343
61226,8633,115584,1,279.4651153041874
61227,400,2992,1,1525.9675823040932
61228,1110,3762,1,89.74547838782331
61229,200,2800,1,304.1889438673277
61230,500,4284,1,475.55226914057283
61231,12450,57660,1,0.0
61232,300,816,1,407.09042808540926
61233,400,3600,1,0.0
61234,150,2210,1,359.66329035275345
61235,12000,70875,1,190.42889096318703
61236,200,2352,1,232.8058831984695
61237,1900,19200,1,682.6292563682174
61238,1600,9240,1,815.4306905508801
61239,975,19499,1,16.384028256539267
61240,1563,5440,3,1027.6371791408483
61241,2475,3360,1,0.0
61242,850,10000,3,0.0
61243,400,5100,1,10.639708401293388
61244,335,2992,1,359.66329035275345
61245,10800,52488,1,175.55082086368975
61246,2950,8349,1,0.0
61247,250,8960,1,0.0
61248,4500,18000,1,0.0
61249,4200,14664,1,89.74547838782331
61250,125,33825,1,0.0
61251,156,3240,1,232.8058831984695
61252,1750,18000,5,933.0026657198675
61253,1750,27000,1,414.9743495299005
61254,150,8000,3,580.219963346831
61255,300,816,1,426.0692299162775
61256,533,4840,2,1749.3826346456642
61257,1550,19800,1,232.8058831984695
61258,850,35000,1,350.29068422767057
61259,1850,12000,2,359.66329035275345
61260,2600,14000,1,295.7474647032192
61261,400,3600,1,899.2205607422046
61262,1850,32560,1,385.6518473589031
61263,300,816,1,507.9502231089684
61264,810,1920,1,318.88547101867584
61265,1400,12512,1,16.416588742510733
61266,600,8400,1,295.7474647032192
61267,1100,3190,1,495.9340963324342
61268,800,2400,1,297.3716836478293
61269,413,2856,1,0.0
61270,725,15840,1,708.503917998428
61271,213,1344,1,449.81412987366343
61272,1650,13500,1,636.7367208680658
61273,1205,21528,1,748.5785176780275
61274,3400,11907,1,704.4519538487621
61275,300,748,1,0.0
61276,400,1936,1,576.6359758053817
61277,450,4356,2,389.5596721103011
61278,900,12600,1,706.2320058311526
61279,200,3328,1,285.1340919103476
61280,250,4500,1,161.28400827097943
61281,350,22725,3,89.74547838782331
61282,2950,8349,1,647.9647020496632
61283,1867,7776,1,389.5596721103011
61284,250,2250,2,411.6154512055896
61285,750,2880,1,988.7640802546426
61286,8683,107136,2,712.0198879928855
61287,150,2912,1,430.2029618827176
61288,600,15000,1,359.66329035275345
61289,150,1200,1,767.9238229631198
61290,1150,26180,1,509.71874800001257
61291,1250,12320,1,12.364725212328237
61292,1650,13500,2,636.7367208680658
61293,850,14440,1,411.6154512055896
61294,5100,40625,1,485.7503214430742
61295,1550,13320,1,231.24055230939902
61296,450,4004,1,401.2506231615751
61297,600,4104,1,509.71874800001257
61298,13350,70224,2,0.0
61299,1850,12000,2,107.55513086727537
61300,350,3780,1,250.84331932677293
61301,1150,6750,1,485.7503214430742
61302,4150,24336,1,655.8598693377096
61303,750,2880,1,385.6518473589031
61304,1800,12000,1,884.5005546354118
61305,2150,23625,1,232.8058831984695
61306,5125,33728,1,910.3199177423467
61307,425,16240,1,580.219963346831
61308,2550,8000,1,1752.3565653962892
61309,200,1782,1,69.32877699978313
61310,1200,12000,2,571.9620647342527
61311,450,38352,1,486.13219492372735
61312,304,4500,1,186.86831307126363
61313,2600,15000,1,389.5596721103011
61314,1100,14850,1,0.0
61315,350,7056,1,0.0
61316,700,15750,1,295.7474647032192
61317,150,1615,1,376.1663083038833
61318,600,2304,3,98.38037928296706
61319,300,4096,1,12.364725212328237
61320,2300,11352,2,359.66329035275345
61321,1250,3045,1,403.58349976425916
61322,13100,56700,1,910.3199177423467
61323,533,4840,1,1719.1894344979974
61324,650,1276,1,414.9743495299005
61325,1110,3762,2,67.0410590822223
61326,600,8000,1,514.8225597655321
61327,263,2850,1,359.66329035275345
61328,500,2057,1,294.2333985720693
61329,4000,7128,1,88.9687175429348
61330,600,14000,2,0.0
61331,1000,7632,1,471.8188190494581
61332,4338,2856,1,389.5596721103011
61333,650,2560,2,235.914003420265
61334,8150,40000,1,294.2333985720693
61335,20850,55000,1,491.532021127837
61336,150,2912,1,168.25607180491525
61337,450,4200,1,682.6292563682174
61338,4825,98010,1,295.7474647032192
61339,200,884,1,0.0
61340,1900,11700,1,767.3994037460548
61341,450,2016,1,624.9526642995113
61342,150,8000,1,0.0
61343,13700,48000,1,706.9788236103936
61344,1867,7776,1,486.13219492372735
61345,1250,7429,2,558.3607349110079
61346,183,816,1,414.9743495299005
61347,175,8000,1,674.301462478963
61348,200,2816,1,359.66329035275345
61349,1000,10260,1,440.61387845326334
61350,6200,30240,1,161.28400827097943
61351,1205,21528,1,0.0
61352,1758,21875,1,350.85712851025244
61353,308,5440,1,696.7050474751277
61354,300,1235,1,304.1889438673277
61355,10800,29250,1,770.3370757818163
61356,250,4800,1,800.1745243155735
61357,2600,15000,1,304.1889438673277
61358,850,35000,1,411.6154512055896
61359,800,8000,2,507.9502231089684
61360,350,2964,1,379.16406776548456
61361,2425,16530,1,10.639708401293388
61362,206,2772,1,0.0
61363,150,1920,1,12.496662554589673
61364,5550,1760,1,0.0
61365,2338,10350,1,308.9089466362863
61366,100,1872,1,909.8317765877066
61367,150,1904,1,0.0
61368,100,900,2,10.639708401293388
61369,9900,60000,1,294.2333985720693
61370,375,2160,1,509.71874800001257
61371,300,816,1,322.2616455291451
61372,6965,49248,1,414.9743495299005
61373,400,1632,1,870.6197420739945
61374,1750,32560,1,593.2333760303869
61375,250,1235,2,411.6154512055896
61376,2075,7875,1,297.3716836478293
61377,1800,11352,1,345.1441201601336
61378,200,1221,1,701.5215981307108
61379,100,528,1,574.8018749064452
61380,4650,20539,1,448.44702743477785
61381,5450,40500,1,486.13219492372735
61382,173,2808,1,433.90860708798715
61383,1800,25840,1,326.18860354467444
61384,450,4200,1,297.3716836478293
61385,6975,19712,1,1524.5259481064486
61386,300,3000,1,347.2704727661718
61387,250,9000,1,613.4487497701904
61388,550,19305,1,411.6154512055896
61389,1150,21875,2,569.6846463064237
61390,1110,3762,1,294.2333985720693
61391,1050,10640,1,359.66329035275345
61392,1700,31992,1,389.5596721103011
61393,433,3990,1,509.71874800001257
61394,400,2964,1,317.344762710283
61395,1050,14440,2,411.6154512055896
61396,1400,6250,1,349.0869758576549
61397,1400,9000,1,295.7474647032192
61398,1750,9600,1,0.0
61399,225,1040,1,0.0
61400,550,1232,1,486.13219492372735
61401,12000,70875,1,414.9743495299005
61402,4250,8000,1,831.0214920485004
61403,4550,48000,1,284.35806383903747
61404,5600,3762,2,6.321914454715256
61405,900,11400,1,800.1745243155735
61406,1350,6050,1,224.40841093337215
61407,250,352,1,0.0
61408,253,2288,1,359.66329035275345
61409,250,352,1,378.13291176524734
61410,650,15640,1,338.211841335824
61411,475,5408,1,704.4519538487621
61412,950,8190,1,0.0
61413,5850,34800,1,250.84331932677293
61414,300,3024,1,496.9920863529386
61415,533,4840,1,1671.2960496612427
61416,353,5520,1,430.2029618827176
61417,250,352,1,67.48406878023039
61418,4800,29000,1,486.13219492372735
61419,1850,14700,1,0.0
61420,400,2964,1,327.83441637131983
61421,175,4862,1,294.2333985720693
61422,7000,38475,1,963.6265139813686
61423,175,8000,2,86.4983157809169
61424,200,4096,1,80.86386119918667
61425,350,816,1,295.7474647032192
61426,250,3360,1,283.57560416734526
61427,400,3600,1,98.38037928296706
61428,300,9000,1,14.755171435480081
61429,350,816,1,0.0
61430,140,2496,1,379.71522893620306
61431,1150,9000,1,730.3224964345297
61432,175,1326,1,696.7050474751277
61433,1150,8866,1,730.3224964345297
61434,1650,27600,1,592.7677631620048
61435,125,3990,1,486.13219492372735
61436,100,1600,1,389.5596721103011
61437,100,627,1,327.56667446696036
61438,1850,12000,1,706.9788236103936
61439,300,3168,1,1797.7921386975313
61440,1650,19800,1,437.8058924340405
61441,207,2652,3,449.81412987366343
61442,100,2400,1,638.7076747219592
61443,350,2464,1,439.5639281122651
61444,450,4004,1,408.73650845486117
61445,6025,39200,1,547.2970495120452
61446,717,4860,1,277.8470353384588
61447,250,640,1,0.0
61448,1825,20944,2,67.0410590822223
61449,100,3900,1,469.7365100697532
61450,2050,8704,1,411.6154512055896
61451,300,816,1,224.40841093337215
61452,20050,75625,1,250.84331932677293
61453,1110,3762,1,262.76950810604586
61454,450,6300,2,359.66329035275345
61455,183,2240,1,196.00556160071142
61456,500,736,1,327.56667446696036
61457,225,4320,1,390.90086437575235
61458,1110,3762,2,279.3940608784922
61459,533,4840,1,1996.4949830752837
61460,5200,18000,1,274.7371732108118
61461,325,3744,1,528.5170793204746
61462,150,884,1,0.0
61463,350,640,1,350.29068422767057
61464,50,1045,1,509.71874800001257
61465,200,1232,1,190.42889096318703
61466,500,9375,1,359.66329035275345
61467,1110,3762,1,457.95106423816304
61468,100,4590,1,0.0
61469,175,1326,1,795.9281034128461
61470,317,2244,1,130.3930632382325
61471,550,6000,1,359.66329035275345
61472,342,3510,1,663.0348816222918
61473,2500,2420,1,389.5596721103011
61474,1050,19008,1,175.55082086368975
61475,9800,58500,2,411.6154512055896
61476,300,6400,1,616.3533715023707
61477,900,2400,1,107.55513086727537
61478,350,2464,1,436.3055748565274
61479,150,1584,1,31.160839841906494
61480,5150,20000,1,393.12495769152144
61481,1050,14440,1,107.55513086727537
61482,1874,37544,1,546.9359398591897
61483,700,13858,1,86.4983157809169
61484,200,3328,1,120.10591471413332
61485,264,3808,1,574.8018749064452
61486,1650,5060,1,0.0
61487,400,2592,1,933.0026657198675
61488,750,3380,1,318.88547101867584
61489,300,816,1,10.639708401293388
61490,7625,52094,1,169.1710487480632
61491,250,640,1,138.86067436091363
61492,1575,32674,1,0.0
61493,1450,16000,1,551.743750011809
61494,300,816,1,322.2616455291451
61495,1550,16740,2,43.39945339736308
61496,7600,36288,1,175.55082086368975
61497,1100,72000,1,0.0
61498,150,6000,1,359.66329035275345
61499,500,17100,1,440.07792380031145
61500,1375,11592,1,107.55513086727537
61501,250,352,1,414.9743495299005
61502,321,3458,1,811.8993961870453
61503,150,2040,1,449.81412987366343
61504,117,2816,1,364.5957262502939
61505,200,6000,1,16.416588742510733
61506,1350,15225,2,1752.3565653962892
61507,4425,33852,1,107.55513086727537
61508,867,1960,1,1354.1197937592706
61509,2900,6231,1,295.7474647032192
61510,2600,15000,1,0.0
61511,200,5000,1,359.66329035275345
61512,584,2288,1,679.0729914374045
61513,3775,31500,1,67.0410590822223
61514,1150,18000,1,416.7794498627042
61515,400,3960,1,295.7474647032192
61516,1200,15750,1,636.7367208680658
61517,30000,202500,2,0.0
61518,125,3872,1,414.9743495299005
61519,875,11362,1,512.3034646687485
61520,200,4096,2,648.6684304838449
61521,117,2816,2,349.0869758576549
61522,15800,134292,1,660.3502614910099
61523,500,14000,1,295.7474647032192
61524,140,2496,2,359.66329035275345
61525,173,2808,1,401.2506231615751
61526,800,2688,1,768.6950305618002
61527,236,5152,1,359.66329035275345
61528,300,2550,1,98.38037928296706
61529,150,1904,1,169.1710487480632
61530,350,528,1,449.81412987366343
61531,450,720,1,294.2333985720693
61532,1350,6050,1,283.6366114798041
61533,333,7581,1,647.8109168475024
61534,1300,6237,1,632.0812440632976
61535,150,5175,3,0.0
61536,207,2652,5,624.9526642995113
61537,810,1920,1,343.89957688663185
61538,3300,40625,1,169.1710487480632
61539,4338,2856,1,158.23791612985445
61540,275,2916,1,161.28400827097943
61541,1110,3762,1,89.74547838782331
61542,2338,10350,1,613.8635937373532
61543,200,12000,2,364.5957262502939
61544,300,816,1,0.0
61545,250,640,1,486.13219492372735
61546,250,2205,1,389.5596721103011
61547,900,4096,1,0.0
61548,1200,7680,1,343.92361850937937
61549,1650,3700,1,909.8317765877066
61550,150,1936,1,642.352423357055
61551,250,1056,1,304.1889438673277
61552,150,2912,1,430.2029618827176
61553,2300,21600,1,574.8018749064452
61554,150,2912,1,748.5785176780275
61555,475,2520,1,130.3930632382325
61556,250,640,1,138.86067436091363
61557,375,8120,1,16.416588742510733
61558,3305,35100,4,0.0
61559,7200,45968,1,201.45175205333877
61560,600,8400,1,515.6175409802667
61561,6550,8000,1,636.7367208680658
61562,300,10080,2,506.10496864271505
61563,575,3168,1,359.66329035275345
61564,250,3872,1,507.9502231089684
61565,175,8000,1,439.6637746720575
61566,300,3468,1,909.8317765877066
61567,4700,21875,1,1735.0159317950174
61568,1150,36000,1,373.501258892109
61569,207,2652,1,449.81412987366343
61570,4650,34596,1,899.4937839017383
61571,250,4800,1,574.2795983137568
61572,450,4004,1,174.75418103872806
61573,1050,14440,1,318.88547101867584
61574,321,3458,2,434.041872668167
61575,400,3600,1,727.596344037373
61576,250,7436,1,414.9743495299005
61577,8450,42120,1,327.29009792078693
61578,150,2873,1,471.00258120868745
61579,250,7800,1,0.0
61580,1000,6272,1,676.8824597745338
61581,150,2912,1,430.2029618827176
61582,850,14440,1,403.29651287870746
61583,50,884,1,295.7474647032192
61584,350,4096,1,304.1889438673277
61585,1203,4800,1,507.9502231089684
61586,228,3366,1,720.303755324596
61587,400,1008,1,0.0
61588,6550,8000,2,185.30507269172443
61589,150,3861,1,364.5957262502939
61590,375,2880,1,414.9743495299005
61591,950,15625,1,359.66329035275345
61592,967,9576,1,509.71874800001257
61593,200,640,1,295.7474647032192
61594,1250,7106,1,580.219963346831
61595,100,1760,1,679.0729914374045
61596,100,1408,1,458.1595769139831
61597,300,7680,1,388.475838321624
61598,117,2816,1,518.6948840212585
61599,11325,56700,2,262.76950810604586
61600,20450,42875,1,15.860920661702124
61601,761,29952,1,449.81412987366343
61602,8975,48960,1,682.4901133339048
61603,350,816,1,317.2178843925245
61604,1700,21420,1,86.4983157809169
61605,2600,15000,1,507.9502231089684
61606,350,2964,1,114.73102042159799
61607,1150,7488,1,600.5753653317215
61608,550,8000,1,5.638991984010258
61609,250,1512,1,359.22091340473605
61610,250,2080,1,389.5596721103011
61611,163,2431,4,359.66329035275345
61612,200,2560,1,88.9687175429348
61613,483,8568,1,359.66329035275345
61614,950,640,3,361.2135122872465
61615,4350,8000,1,389.5596721103011
61616,200,2800,1,486.13219492372735
61617,150,836,1,161.28400827097943
61618,5550,23625,1,682.6292563682174
61619,200,2800,1,449.81412987366343
61620,175,2210,1,1525.9675823040932
61621,150,1235,1,0.0
61622,350,7040,2,388.475838321624
61623,10075,91520,2,283.57560416734526
61624,3800,55040,2,414.9743495299005
61625,150,1235,1,0.0
61626,1300,17160,1,469.5552236824869
61627,5900,15000,1,349.0869758576549
61628,400,3960,1,201.45175205333877
61629,700,15876,1,0.0
61630,10667,63916,1,621.0829007752367
61631,4105,44890,2,798.0223150836467
61632,175,1326,1,626.6091053893729
61633,360,4114,2,130.3930632382325
61634,1800,27000,1,389.5596721103011
61635,750,11600,1,603.7758167138535
61636,7200,45369,1,201.45175205333877
61637,8683,107136,2,283.57560416734526
61638,700,4617,1,411.6154512055896
61639,250,3360,1,295.7474647032192
61640,820,3456,1,320.98594246191055
61641,4550,8000,2,98.75774347824245
61642,950,10608,1,880.1016264519726
61643,151,4864,1,682.4901133339048
61644,2200,40000,1,0.0
61645,350,3780,2,359.66329035275345
61646,2550,31500,2,507.9502231089684
61647,250,2048,1,569.6846463064237
61648,265,2808,1,486.13219492372735
61649,10100,72000,1,389.5596721103011
61650,8350,168168,1,0.0
61651,50,1120,1,174.75418103872806
61652,200,4800,1,379.71522893620306
61653,800,8000,1,0.0
61654,4650,25160,1,507.9502231089684
61655,7000,32994,1,735.0337452182287
61656,400,4500,1,414.9743495299005
61657,150,6000,1,359.66329035275345
61658,600,2640,1,322.2616455291451
61659,300,816,1,322.2616455291451
61660,450,2244,1,692.4513140762654
61661,117,2816,1,88.9687175429348
61662,200,352,1,19.224284314864192
61663,350,2964,1,647.8109168475024
61664,300,2640,1,496.9920863529386
61665,250,1320,1,350.29068422767057
61666,700,4617,2,359.66329035275345
61667,800,8736,1,0.0
61668,250,640,1,338.4160264555736
61669,800,2200,1,858.0152733953254
61670,1750,32560,1,714.6060930719785
61671,1900,6851,1,767.3994037460548
61672,500,1728,1,403.2622458150736
61673,9600,42075,1,107.55513086727537
61674,375,8120,1,0.0
61675,300,2550,1,250.84331932677293
61676,1059,4050,1,235.914003420265
61677,6150,14664,1,67.0410590822223
61678,450,986,1,831.0214920485004
61679,600,3380,1,158.23791612985445
61680,17950,94192,1,0.0
61681,350,816,1,304.1889438673277
61682,150,2912,1,79.8160160555461
61683,150,5120,1,295.7474647032192
61684,2250,11352,1,235.914003420265
61685,107,3211,2,730.3224964345297
61686,2400,23625,1,800.1745243155735
61687,300,2560,1,359.66329035275345
61688,175,1326,2,737.0164535435445
61689,6300,37500,1,626.6091053893729
61690,1100,9000,1,608.5917604100387
61691,1050,20800,1,708.503917998428
61692,1190,16720,3,461.8977005158798
61693,7650,8000,1,648.2818728410581
61694,250,9375,1,486.13219492372735
61695,183,816,1,274.7371732108118
61696,10450,39600,1,175.6125351022484
61697,250,816,1,19.224284314864192
61698,9900,58621,1,399.4234538926914
61699,6550,8000,1,636.7367208680658
61700,150,5984,1,600.5753653317215
61701,9950,59488,3,988.7640802546426
61702,550,26910,1,679.0729914374045
61703,2800,25200,2,436.78583354471266
61704,1813,37788,1,486.13219492372735
61705,350,816,1,389.5596721103011
61706,15800,134292,1,295.7474647032192
61707,1550,26316,1,563.1225516729686
61708,1500,19800,1,286.83942224566545
61709,11200,65520,1,870.6197420739945
61710,2400,17600,1,822.1583018419865
61711,2600,15000,1,304.1889438673277
61712,552,6118,1,991.3381747829706
61713,7225,41200,1,262.76950810604586
61714,550,1232,1,486.13219492372735
61715,1000,7700,1,813.3565548858027
61716,100,836,1,16.384028256539267
61717,217,3136,1,16.416588742510733
61718,275,18860,1,0.0
61719,1383,20000,1,359.66329035275345
61720,3300,35836,1,318.88547101867584
61721,4600,34776,1,583.2496286848246
61722,150,4096,1,799.2837033958846
61723,225,624,2,85.38382681890104
61724,500,8100,1,359.66329035275345
61725,700,15680,1,295.7474647032192
61726,7463,125440,1,235.27835392669994
61727,550,16200,1,294.2333985720693
61728,375,12167,2,389.5596721103011
61729,1050,4800,1,88.9687175429348
61730,250,2431,1,359.66329035275345
61731,450,720,1,0.0
61732,1644,4864,1,440.7031905804729
61733,600,27000,1,349.9729836368977
61734,700,6048,1,86.4983157809169
61735,1250,11760,1,570.1279923597277
61736,150,2816,1,0.0
61737,9650,27520,1,120.10591471413332
61738,12775,46852,2,712.0198879928855
61739,207,2652,1,449.81412987366343
61740,150,2800,1,426.0692299162775
61741,550,6048,2,294.2333985720693
61742,128,1989,2,988.7640802546426
61743,1550,4000,1,15.860920661702124
61744,175,2475,1,359.66329035275345
61745,300,2816,1,161.28400827097943
61746,1400,12000,2,359.66329035275345
61747,475,4896,1,213.16823514587688
61748,250,1600,1,449.81412987366343
61749,1500,33930,1,250.84331932677293
61750,2600,15000,1,449.81412987366343
61751,263,2652,1,910.7232325560174
61752,1900,11172,1,839.8672856927336
61753,1000,7500,1,174.75418103872806
61754,450,4275,1,88.9687175429348
61755,342,3510,1,706.8744300021408
61756,150,352,1,389.5596721103011
61757,2100,11440,1,0.0
61758,350,3800,1,725.4811053535067
61759,800,8000,1,411.6154512055896
61760,900,2880,1,180.9732134556631
61761,147,1680,1,0.0
61762,713,10080,1,83.39753243269611
61763,200,1638,1,486.13219492372735
61764,800,8000,1,414.9743495299005
61765,1550,16000,1,684.9174643569525
61766,1375,3960,1,625.6693776740783
61767,7650,56980,1,712.4053593438283
61768,300,1280,1,449.81412987366343
61769,438,4500,1,0.0
61770,950,4116,1,486.13219492372735
61771,1250,6750,2,350.29068422767057
61772,650,8736,1,548.6397625606915
61773,100,1056,1,600.5753653317215
61774,1813,37788,1,636.7367208680658
61775,300,5967,1,327.30799278940293
61776,4450,18000,1,712.0198879928855
61777,250,3584,1,603.7758167138535
61778,10750,79625,1,0.0
61779,292,2700,1,880.1016264519726
61780,350,6750,1,350.29068422767057
61781,584,2288,1,0.0
61782,200,352,1,736.9222880951835
61783,310,1920,1,800.1745243155735
61784,817,12100,1,359.66329035275345
61785,850,9016,1,507.9502231089684
61786,750,3380,1,213.16823514587688
61787,6100,31920,1,67.0410590822223
61788,450,14000,1,551.743750011809
61789,1050,23166,1,64.31608931827373
61790,20850,55000,1,600.5753653317215
61791,5850,34800,1,359.66329035275345
61792,175,1326,1,1405.3992826949714
61793,300,2304,1,799.2837033958846
61794,5750,34800,1,373.9866471360409
61795,1700,7200,1,67.0410590822223
61796,5300,33600,1,988.7428184471895
61797,584,2288,1,299.62654415745556
61798,450,561,1,16.384028256539267
61799,8650,39600,1,479.6813526897761
61800,217,13200,1,304.1889438673277
61801,263,2652,2,86.4983157809169
61802,200,6192,1,407.09042808540926
61803,100,2128,1,107.55513086727537
61804,1600,31500,1,411.6154512055896
61805,250,1200,1,411.6154512055896
61806,8750,45084,1,283.57560416734526
61807,150,6400,1,467.9105932752531
61808,175,7722,1,235.914003420265
61809,3850,9680,1,294.2333985720693
61810,230,3315,1,12.496662554589673
61811,450,20000,1,691.0520189427343
61812,129,2772,1,449.81412987366343
61813,193,3328,1,518.6948840212585
61814,8500,6000,1,449.81412987366343
61815,6300,36000,1,299.62654415745556
61816,173,2808,2,286.83942224566545
61817,850,1936,1,174.75418103872806
61818,490,5760,1,0.0
61819,15800,134292,1,320.98594246191055
61820,200,6000,1,141.43846257487343
61821,2600,15000,2,0.0
61822,4700,21875,1,19.224284314864192
61823,313,3780,1,432.19212410845097
61824,584,2288,1,130.3930632382325
61825,563,3360,1,421.58504333406654
61826,2900,14000,1,283.17030278024095
61827,2550,14904,1,361.2135122872465
61828,342,3510,1,433.66434994286635
61829,438,5130,1,712.0198879928855
61830,1700,7616,1,343.89957688663185
61831,900,11960,1,0.0
61832,1500,15680,1,130.3930632382325
61833,6550,8000,1,814.2069219095008
61834,1550,19800,1,449.81412987366343
61835,583,8400,1,780.2975821429677
61836,3450,17028,1,434.1329429607382
61837,207,2652,1,449.81412987366343
61838,175,1326,1,169.1710487480632
61839,450,5832,1,396.68911703608285
61840,7050,43400,1,317.2178843925245
61841,950,17500,1,235.27835392669994
61842,200,1728,2,322.2616455291451
61843,2967,5880,4,686.4234614339093
61844,900,4320,1,593.6224835585305
61845,150,3456,1,479.6813526897761
61846,150,352,5,775.3523375589411
61847,400,5808,1,0.0
61848,250,3840,1,19.224284314864192
61849,1550,19800,2,827.610630076188
61850,600,6750,1,439.12471988780993
61851,150,6000,1,574.8018749064452
61852,850,14440,1,107.55513086727537
61853,375,8120,1,0.0
61854,750,13125,1,283.6366114798041
61855,225,5832,1,327.29009792078693
61856,350,816,1,389.5596721103011
61857,1250,11286,1,730.3224964345297
61858,2250,21000,1,373.9866471360409
61859,1200,32000,1,389.5596721103011
61860,625,8976,1,0.0
61861,750,8712,1,233.60134481862778
61862,1700,19500,1,910.3199177423467
61863,550,1584,1,274.7371732108118
61864,1110,3762,1,279.3940608784922
61865,150,2912,1,80.86386119918667
61866,6050,20539,1,294.2333985720693
61867,2550,31500,1,209.80888457899974
61868,350,816,1,509.71874800001257
61869,1867,7776,1,0.0
61870,10000,59840,1,361.2135122872465
61871,175,2475,1,682.6292563682174
61872,550,5700,1,507.9502231089684
61873,7000,43400,1,387.63218855199716
61874,1358,11340,1,133.178646868439
61875,9650,8000,2,770.3370757818163
61876,673,3510,6,533.7613029912284
61877,1900,23625,1,169.1710487480632
61878,1250,10350,1,138.86067436091363
61879,808,12600,1,295.7474647032192
61880,550,1232,1,658.0139756534107
